
===========================================
RaceServer started at: Fri Nov 14 22:53:43 2025
===========================================
[2025-11-14 22:53:43] [INFO] === RaceServer Starting ===
[2025-11-14 22:53:43] [INFO] Port: 8030, Logfile: rs.txt
[2025-11-14 23:15:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:15:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:15:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:16:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:17:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:18:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:19:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:20:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:21:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:22:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:23:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:24:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:25:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:26:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:27:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:04] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:14] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:24] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:34] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:44] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:28:54] [DEBUG] Server stats - Active races: 0, Total players: 0
[2025-11-14 23:29:04] [DEBUG] Server stats - Active races: 0, Total players: 0
